category,utterance,expected_action,forbidden_action,priority
"relative_date_context",あした空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",明後日空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさってとか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさっていけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさってっていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさってお願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさってフリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",あさって空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",2日後空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",二日後空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",3日後空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",三日後空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",4日後空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週金曜空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来週の金曜空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週金曜空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",今週の金曜空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",再来週空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月行けますかね？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月取れますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月フリーいけます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",来月空きある？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末とか空いてますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末いけますか？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末っていける？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末誰かいます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末予約できます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末空いてる人います？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"relative_date_context",月末お願いできます？,"requested_dateを現在日時基準で更新する","前回requested_dateを保持したままにしない",95
"time_ambiguity_guard",8時予約してもいいですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時空いてますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時いけますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時でお願いできます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時とかどうですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時ぐらいで,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時なら行ける,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時って夜の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時って朝の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",8時で取れます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時予約してもいいですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時空いてますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時いけますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時でお願いできます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時とかどうですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時ぐらいで,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時なら行ける,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時って夜の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時って朝の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",9時で取れます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時予約してもいいですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時空いてますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時いけますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時でお願いできます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時とかどうですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時ぐらいで,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時なら行ける,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時って夜の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時って朝の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",10時で取れます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時予約してもいいですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時空いてますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時いけますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時でお願いできます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時とかどうですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時ぐらいで,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時なら行ける,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時って夜の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時って朝の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",11時で取れます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時予約してもいいですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時空いてますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時いけますか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時でお願いできます？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時とかどうですか？,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時ぐらいで,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時なら行ける,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
"time_ambiguity_guard",夜8時って夜の方です,"time_confidenceが0.85未満なら確認質問へ進む",確認なしで10時を22時へ変換しない,95
