category,utterance,expected_action,forbidden_action,priority
relative_date_context,今日で予約できますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で予約できますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に一人入れますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の空きありますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいですお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいですすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいですできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいですその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日にお願いしたいです空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で取れそうですか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の夜いけますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日の昼で探せますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいですお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいですすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいですできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいですその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日に変更したいです空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いしますお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いしますすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いしますできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いしますその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,今日で空き確認お願いします空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日空いてますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で予約できますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日に一人入れますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の空きありますか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいですお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいですすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいですできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいですその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日にお願いしたいです空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか電話だと伝わりますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですかできれば早めで,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか候補だけ知りたいです,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですかその日でお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日で取れそうですか空き次第で大丈夫です,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の夜いけますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の夜いけますかお願いします,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の夜いけますかすぐ確認できますか,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の夜いけますか前の話はいったん忘れて,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
relative_date_context,本日の夜いけますか今の基準で見てください,relative_dateを会話基準日時から解決しrequested_dateを更新してから空き確認する,前回requested_dateを維持したまま予約確定または空き回答しない,95
